field_1,id,date,price,bedrooms,bathrooms,sqft_livin,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basem,yr_built,yr_renovat,zipcode,lat,long,sqft_liv_1,sqft_lot15,bed_to_bat,has_baseme,water_dist
14321,7202260210,10/10/2014,710000,4,2.75,2780,6978,2,0,0,3,8,2780,0,2001,0,98053,47.6881,-122.04,2760,5460,1.454545455,0,3.634869427
2692,6891100260,11/11/2014,830000,5,3.5,3700,5400,2,0,0,3,9,2890,810,2011,0,98053,47.7085,-122.117,3620,5460,1.428571429,1,3.63505585
1090,7202330370,2/10/2015,448000,3,2.25,1530,3056,2,0,0,3,7,1530,0,2003,0,98053,47.6817,-122.035,1560,3064,1.333333333,0,3.63803008
11090,2473381070,11/5/2014,300000,3,1.75,1210,7000,1,0,0,3,7,1210,0,1975,0,98058,47.4572,-122.169,1670,7000,1.714285714,0,3.639382456
11235,2473440070,3/20/2015,270000,3,2.25,1500,7410,1,0,0,4,7,1500,0,1973,0,98058,47.4597,-122.162,1750,7990,1.333333333,0,3.6428557
11125,3392500060,9/4/2014,368000,4,2.75,2610,9426,1,0,0,3,7,1360,1250,1965,0,98188,47.4435,-122.279,1600,9426,1.454545455,1,3.643721947
11653,255000270,7/23/2014,410000,3,2.25,1790,5794,1.5,0,0,3,7,1380,410,1985,0,98072,47.7477,-122.171,2140,7769,1.333333333,1,3.644133367
16450,9433000470,9/19/2014,779950,4,2.75,2840,4864,3,0,0,3,9,2840,0,2014,0,98052,47.7103,-122.108,2990,5314,1.454545455,0,3.645277571
6838,6181400920,4/30/2015,286651,3,2.5,1830,4997,2,0,0,3,7,1830,0,2004,0,98001,47.3035,-122.283,2488,4998,1.2,0,3.647094666
15640,9433000480,9/22/2014,799950,4,3.5,3030,5494,3,0,0,3,9,3030,0,2014,0,98052,47.7103,-122.109,2910,5314,1.142857143,0,3.65261308
19561,5070000120,8/13/2014,269950,3,1.5,1740,9547,1,0,0,4,7,1740,0,1962,0,98055,47.4475,-122.213,1780,9936,2,0,3.654643444
19059,7202330330,8/14/2014,447000,3,2.5,1650,3076,2,0,0,3,7,1650,0,2003,0,98053,47.682,-122.035,1560,3064,1.2,0,3.65590355
16966,7202330280,9/22/2014,401000,3,2.25,1350,2839,2,0,0,3,7,1350,0,2003,0,98053,47.6824,-122.036,1650,3093,1.333333333,0,3.6565952
17673,7202330530,1/16/2015,479000,3,2.5,1690,3322,2,0,0,3,7,1690,0,2003,0,98053,47.6824,-122.036,1650,3446,1.2,0,3.6565952
142,1432900240,5/8/2015,205000,3,1,1610,8579,1,0,0,4,7,1010,600,1962,0,98058,47.4563,-122.171,1610,8579,3,1,3.657060314
15631,1423600020,6/26/2014,267000,3,1.5,1090,8160,1,0,0,3,7,1090,0,1967,0,98058,47.4551,-122.175,1260,7560,2,0,3.657070836
15054,7202330920,8/7/2014,464000,3,2.5,1690,4898,2,0,0,3,7,1690,0,2003,0,98053,47.6834,-122.038,2220,4933,1.2,0,3.659938458
17355,7202330190,10/1/2014,421200,3,2.5,1440,3060,2,0,0,3,7,1440,0,2003,0,98053,47.6821,-122.035,1650,3060,1.2,0,3.661868055
11763,2892700041,7/14/2014,168000,3,1.5,1370,7439,1,0,0,4,6,1370,0,1963,0,98055,47.4499,-122.189,2350,3370,2,0,3.66203705
11764,2892700041,1/28/2015,238000,3,1.5,1370,7439,1,0,0,4,6,1370,0,1963,0,98055,47.4499,-122.189,2350,3370,2,0,3.66203705
13982,2781280150,8/1/2014,190000,2,2.5,1100,1737,2,0,0,3,8,1100,0,2006,0,98055,47.4499,-122.189,1610,2563,0.8,0,3.66203705
2543,7202330270,3/3/2015,465000,3,2.5,1440,4473,2,0,0,3,7,1440,0,2003,0,98053,47.6825,-122.036,1650,3322,1.2,0,3.66261075
2142,2473381090,3/25/2015,270000,3,2.25,2390,7000,1,0,0,4,7,1990,400,1970,0,98058,47.4568,-122.169,1610,7000,1.333333333,1,3.664365543
16281,1552520010,8/1/2014,405000,3,2.5,1500,9636,2,0,0,3,7,1500,0,1994,0,98011,47.75,-122.176,1700,9656,1.2,0,3.664409834
10930,7202350060,9/8/2014,475000,3,2.5,1690,2890,2,0,0,3,7,1690,0,2004,0,98053,47.6802,-122.031,1690,2730,1.2,0,3.664621787
20395,7202280580,1/6/2015,653000,4,2.5,3120,5137,2,0,0,3,7,3120,0,2003,0,98053,47.6842,-122.04,2755,5137,1.6,0,3.666177085
4431,1423600300,11/17/2014,249950,3,1.5,1090,7698,1,0,0,5,7,1090,0,1966,0,98058,47.4553,-122.174,1540,7624,2,0,3.667291585
10878,7202330160,11/19/2014,440000,3,2.5,1440,5434,2,0,0,3,7,1440,0,2003,0,98053,47.6818,-122.034,1560,3770,1.2,0,3.667844735
19828,7502800030,7/16/2014,659950,4,2.75,3550,9400,2,0,0,3,9,3550,0,2014,0,98059,47.4827,-122.131,3550,9421,1.454545455,0,3.668016582
20333,7502800050,7/9/2014,659950,4,2.75,3510,9400,2,0,0,3,9,3510,0,2014,0,98059,47.4827,-122.131,3550,9429,1.454545455,0,3.668016582
20254,7202261060,12/29/2014,577000,3,2.5,2560,5238,2,0,0,3,8,2560,0,2001,0,98053,47.6887,-122.04,2560,5185,1.2,0,3.669080263
20055,1441000090,11/26/2014,485000,4,3.5,3273,5115,2,0,0,3,8,2671,602,2014,0,98055,47.4477,-122.204,2996,5100,1.142857143,1,3.669889217
20514,6891100330,3/25/2015,799000,4,2.75,3340,5677,2,0,0,3,9,3340,0,2011,0,98052,47.709,-122.118,3240,5643,1.454545455,0,3.671927663
17344,7202330170,7/17/2014,438000,3,2.5,1650,3031,2,0,0,3,7,1650,0,2003,0,98053,47.682,-122.034,1560,3070,1.2,0,3.679686363
19636,2781280310,12/22/2014,274000,3,2.5,1830,2517,2,0,0,3,8,1830,0,2005,0,98055,47.4496,-122.189,1610,2762,1.2,0,3.681902966
19969,2781280300,10/16/2014,249900,3,2.5,1610,3517,2,0,0,3,8,1610,0,2005,0,98055,47.4496,-122.189,1830,2889,1.2,0,3.681902966
21580,7502800100,8/13/2014,679950,5,2.75,3600,9437,2,0,0,3,9,3600,0,2014,0,98059,47.4822,-122.131,3550,9421,1.818181818,0,3.682724899
5385,7202350480,9/30/2014,575000,3,2.5,2120,4780,2,0,0,3,7,2120,0,2004,0,98053,47.681,-122.032,1690,2650,1.2,0,3.685963739
4459,8106300820,8/14/2014,500000,3,2.5,3040,5326,2,0,0,3,9,3040,0,2008,0,98055,47.4472,-122.207,3040,5442,1.2,0,3.686451652
11072,9433000060,11/18/2014,814950,4,2.75,2990,6626,2,0,0,3,9,2990,0,2014,0,98052,47.7107,-122.11,2910,5533,1.454545455,0,3.687735391
12970,8106300970,10/10/2014,490000,3,2.5,3080,7363,2,0,0,3,9,3080,0,2006,0,98055,47.4473,-122.205,2860,5273,1.2,0,3.688020067
16633,1423910670,5/27/2014,305000,4,1,2100,9288,1,0,0,4,7,1050,1050,1968,0,98058,47.4558,-122.171,1600,8550,4,1,3.688727298
20501,2781280230,1/28/2015,292000,3,2.5,1610,3848,2,0,0,3,8,1610,0,2006,0,98055,47.4497,-122.188,1610,3049,1.2,0,3.688894237
19660,6181500340,8/8/2014,359000,4,2.5,2575,4725,2,0,0,3,8,2575,0,2011,0,98001,47.3058,-122.277,2575,5323,1.6,0,3.689311855
15772,2314300420,9/16/2014,400000,4,2.5,2150,5397,2,0,0,3,8,2150,0,1998,0,98058,47.4644,-122.151,2260,5080,1.6,0,3.689386789
18339,3811300110,4/6/2015,349950,5,2.5,2250,7176,1,0,0,3,7,1310,940,1983,0,98055,47.4486,-122.194,1550,9081,2,1,3.689639949
5219,8106300840,7/21/2014,485000,3,2.5,2870,5490,2,0,0,3,9,2870,0,2008,0,98055,47.4471,-122.207,3040,5442,1.2,0,3.693339314
16356,7202350010,7/25/2014,468000,3,2.25,1630,2490,2,0,0,3,7,1630,0,2004,0,98053,47.6807,-122.031,1630,2680,1.333333333,0,3.693571939
14935,2314300170,11/4/2014,405000,4,2.5,2090,6667,2,0,0,3,8,2090,0,1997,0,98058,47.4648,-122.15,2250,6165,1.6,0,3.69905716
16210,2123049502,6/23/2014,215000,3,2,1340,8505,1,0,0,3,6,1340,0,1931,0,98168,47.4727,-122.297,1370,9000,1.5,0,3.699434284
5756,6181400470,1/27/2015,215000,4,2.5,2130,4496,2,0,0,3,7,2130,0,2004,0,98001,47.3041,-122.28,3220,5400,1.6,0,3.701076629
19119,3811300090,7/24/2014,325000,3,1.75,1810,8048,1,0,0,4,7,1290,520,1983,0,98055,47.4484,-122.194,1550,9081,1.714285714,1,3.703118995
6640,2473380010,1/15/2015,265000,3,2.25,1750,9298,1,0,0,4,7,1410,340,1969,0,98058,47.4579,-122.164,1720,7875,1.333333333,1,3.703444549
5693,7202360010,7/7/2014,866000,4,3.25,3990,9786,2,0,0,3,9,3990,0,2004,0,98053,47.6784,-122.026,3920,8200,1.230769231,0,3.704898342
1889,2314300200,10/21/2014,449500,4,3,2580,7299,2,0,0,3,8,2580,0,1998,0,98058,47.4646,-122.15,2250,6165,1.333333333,0,3.709465808
10319,7202330030,8/22/2014,500000,3,2.5,1650,5683,2,0,0,3,7,1650,0,2003,0,98053,47.683,-122.035,1650,4193,1.2,0,3.715695809
1652,6181430800,1/5/2015,330000,4,2.5,3504,6000,2,0,0,3,7,3504,0,2006,0,98001,47.3012,-122.285,2790,5231,1.6,0,3.722029146
5715,2781280290,4/27/2015,305000,3,2.5,1610,3516,2,0,0,3,8,1610,0,2006,0,98055,47.4491,-122.188,1610,3056,1.2,0,3.728502981
8014,6806100040,8/25/2014,349950,4,2.5,2000,5006,2,0,0,3,7,2000,0,2005,0,98058,47.466,-122.147,2410,4889,1.6,0,3.732670522
20058,2801910100,10/1/2014,754842,3,2.5,2930,5641,2,0,0,3,8,2930,0,2013,0,98052,47.71,-122.113,3300,5641,1.2,0,3.735126805
19853,7202280390,2/20/2015,625250,4,2.5,2755,4831,2,0,0,3,7,2755,0,2003,0,98053,47.685,-122.039,2510,4831,1.6,0,3.736493317
18377,7202360760,7/11/2014,790000,4,2.5,3500,9198,2,0,0,3,9,3500,0,2004,0,98053,47.6785,-122.025,3990,8598,1.6,0,3.738628516
20107,6181500100,4/29/2015,351000,3,2.5,2594,4455,2,0,0,3,8,2594,0,2012,0,98001,47.3054,-122.276,2981,4950,1.2,0,3.739909604
19576,4435000145,5/1/2015,263000,4,1.75,1340,8700,1.5,0,0,3,6,1340,0,1958,0,98188,47.4514,-122.287,1240,8700,2.285714286,0,3.741319845
592,2781280390,3/24/2015,290000,3,2.5,1610,2937,2,0,0,3,8,1610,0,2006,0,98055,47.4489,-122.188,1610,3049,1.2,0,3.74171476
11971,2473380400,5/19/2014,319950,4,1.75,2310,8045,1,0,0,4,7,1650,660,1976,0,98058,47.4569,-122.165,1790,8086,2.285714286,1,3.741909731
13194,216500040,2/26/2015,259000,3,2.5,2740,7980,2,0,0,4,7,2740,0,1964,0,98168,47.473,-122.3,1470,8611,1.2,0,3.744873899
13538,7202330610,7/21/2014,528000,3,2.5,2020,5613,2,0,0,3,7,2020,0,2003,0,98053,47.6835,-122.035,2020,4609,1.2,0,3.745711866
1337,5104450070,3/9/2015,435000,4,2.25,2730,7506,2,0,0,4,8,2730,0,1987,0,98058,47.4627,-122.152,2390,8015,1.777777778,0,3.750201202
21463,6181500120,6/23/2014,312891,5,3,2300,8214,2,0,0,3,8,2300,0,2013,0,98001,47.3052,-122.276,2594,4950,1.666666667,0,3.75082848
505,5379805885,5/21/2014,240000,2,1.75,1330,7200,1,0,0,3,7,1330,0,1993,0,98188,47.4467,-122.281,1450,11682,1.142857143,0,3.755106406
9013,8106300090,4/28/2015,479950,3,2.5,2810,4984,1,0,0,3,9,1750,1060,2006,0,98055,47.4461,-122.209,2810,5711,1.2,1,3.756268144
2440,8106300510,12/29/2014,485000,5,2.5,3270,6129,2,0,0,3,9,3270,0,2004,0,98055,47.4461,-122.208,2980,5928,2,0,3.758953479
1955,8849300160,2/5/2015,345000,4,2.5,2280,8190,1,0,3,3,7,1390,890,1983,0,98188,47.4414,-122.272,1990,9000,1.6,1,3.765389645
7969,7202310040,4/8/2015,635000,3,2.5,2620,6842,2,0,0,3,7,2620,0,2002,0,98053,47.6846,-122.037,2280,4800,1.2,0,3.767710212
17464,7202310010,10/20/2014,597500,3,2.5,2620,4800,2,0,0,3,7,2620,0,2002,0,98053,47.6849,-122.037,2400,4756,1.2,0,3.773322938
16782,5530000050,10/27/2014,278000,3,1.75,2710,9088,1,0,0,4,7,2060,650,1965,0,98001,47.3073,-122.272,1690,10454,1.714285714,1,3.774845117
2152,4435000520,9/26/2014,245990,3,1,1040,8410,1,0,0,3,7,1040,0,1942,2014,98188,47.453,-122.289,1350,8410,3,0,3.779918772
6056,5379805253,10/20/2014,240000,2,1,870,8400,1,0,0,3,7,870,0,1960,0,98188,47.4493,-122.282,1070,12465,2,0,3.783988253
855,3056800160,8/12/2014,370500,4,2.5,1790,6120,2,0,0,3,7,1790,0,2005,0,98059,47.4829,-122.128,1950,5660,1.6,0,3.790240536
7497,3056800230,8/20/2014,397000,4,2.5,1790,6590,2,0,0,3,7,1790,0,2005,0,98059,47.4829,-122.128,1950,5180,1.6,0,3.790240536
6831,6806100420,11/19/2014,299000,3,2.5,1850,4600,2,0,0,3,7,1850,0,2005,0,98058,47.4661,-122.145,2160,4751,1.2,0,3.793037223
13724,4305500180,10/14/2014,584950,4,3,3220,6224,1.5,0,0,3,9,3220,0,2009,0,98059,47.4813,-122.129,2950,6224,1.333333333,0,3.794051357
2502,6979970140,4/17/2015,475000,3,2.5,2370,3239,2,0,0,3,8,1950,420,2006,0,98072,47.7515,-122.174,2520,3431,1.2,1,3.799006772
14730,6979970150,12/12/2014,420000,3,2.5,2390,3903,2,0,0,3,8,1970,420,2006,0,98072,47.7515,-122.174,2390,3431,1.2,1,3.799006772
6391,1432400345,4/21/2015,144000,3,1,1250,8314,1,0,0,3,6,1250,0,1958,0,98058,47.4522,-122.178,1188,7700,3,0,3.800077824
16150,1853500290,8/11/2014,314000,4,2.5,1870,8449,2,0,0,3,8,1870,0,1992,0,98188,47.4435,-122.274,2160,8113,1.6,0,3.801718476
14302,1423900580,6/25/2014,280000,3,1.75,1230,8250,1,0,0,3,7,1230,0,1966,0,98058,47.4526,-122.176,1250,8250,1.714285714,0,3.803462291
20156,6979970080,5/13/2014,525000,3,3.5,2876,5086,2,0,0,3,8,2360,516,2007,0,98072,47.7511,-122.173,2390,4419,0.857142857,1,3.803671722
17104,7202360670,4/8/2015,889000,4,3.5,3920,9555,2,0,0,3,9,3920,0,2004,0,98053,47.6797,-122.025,3920,8598,1.142857143,0,3.80474821
5912,6085000130,3/21/2015,230000,3,1,1140,9639,1,0,0,4,7,1140,0,1967,0,98001,47.3112,-122.265,1140,9639,3,0,3.808495979
5328,1432400525,3/6/2015,195000,3,1.5,1430,7560,1,0,0,5,6,1430,0,1958,0,98058,47.4518,-122.179,1150,7560,2,0,3.812545014
7415,3243100050,7/22/2014,250000,3,1,1250,7920,1,0,0,4,7,1250,0,1960,0,98059,47.4853,-122.126,1440,9648,3,0,3.813491059
16822,2473250280,8/26/2014,265000,4,2.25,2300,9100,1,0,0,3,7,1280,1020,1977,0,98058,47.4576,-122.16,1640,9100,1.777777778,1,3.815496085
14984,1840200080,12/3/2014,240000,3,1.5,1890,9000,1,0,0,3,7,1190,700,1959,0,98188,47.4425,-122.272,2060,9000,2,1,3.818311207
6855,5381000048,4/27/2015,110000,2,1,790,8250,1,0,0,3,6,790,0,1947,0,98188,47.4523,-122.286,900,8250,2,0,3.819143234
11370,5530000030,1/26/2015,233000,4,2,2130,9579,1,0,0,4,7,1250,880,1968,0,98001,47.3069,-122.271,1590,9800,2,1,3.826461441
520,1432400335,3/25/2015,288000,3,1,1190,7560,1,0,0,5,6,1190,0,1958,0,98058,47.452,-122.177,1190,7560,3,0,3.827685504
10463,6806100340,3/4/2015,290000,3,2.5,2020,4861,2,0,0,3,7,2020,0,2005,0,98058,47.4659,-122.144,2170,4600,1.2,0,3.835900464
11296,2407900550,5/7/2015,448000,4,2.5,2230,5000,1,0,0,3,7,1650,580,2006,0,98059,47.4799,-122.129,2090,4637,1.6,1,3.836963941
6446,2473390440,12/2/2014,340000,3,2.25,1900,8125,1,0,0,3,7,1540,360,1969,0,98058,47.4564,-122.162,1480,8284,1.333333333,1,3.839631962
12648,7202260330,5/9/2014,583000,4,2.5,2660,4000,2,0,0,3,8,2660,0,2001,0,98053,47.6876,-122.038,2330,4517,1.6,0,3.840836705
3986,7202360600,10/8/2014,790000,4,2.5,3500,7519,2,0,0,3,9,3500,0,2004,0,98053,47.6799,-122.024,3920,7982,1.6,0,3.843833036
9238,9198600035,8/5/2014,240000,6,1.75,2210,8594,1,0,0,3,7,1310,900,1959,0,98188,47.4594,-122.273,1850,8594,3.428571429,1,3.845298409
10242,2422049104,9/15/2014,85000,2,1,830,9000,1,0,0,3,6,830,0,1939,0,98032,47.3813,-122.243,1160,7680,2,0,3.84832432
10243,2422049104,12/30/2014,235000,2,1,830,9000,1,0,0,3,6,830,0,1939,0,98032,47.3813,-122.243,1160,7680,2,0,3.84832432
8693,4435000490,10/15/2014,249000,4,1.75,1630,8410,1.5,0,0,5,7,1630,0,1943,0,98188,47.4538,-122.288,1390,8410,2.285714286,0,3.851831877
13152,8946400210,6/3/2014,548000,3,2.5,2110,4099,2,0,0,3,8,2110,0,2001,0,98072,47.7508,-122.17,2110,4871,1.2,0,3.852655662
2827,1432400490,4/1/2015,145600,3,1,1170,7560,1,0,0,3,6,1170,0,1958,0,98058,47.4514,-122.178,1170,7560,3,0,3.852771476
4851,6181430280,9/15/2014,330000,5,2.5,3597,4972,2,0,0,3,7,3597,0,2006,0,98001,47.3002,-122.282,3193,6000,2,0,3.85447648
8666,5379805160,10/2/2014,242000,5,2.25,2340,7494,1,0,0,3,7,1170,1170,1951,0,98188,47.448,-122.28,1650,10125,2.222222222,1,3.854849305
8761,1840300100,9/18/2014,309950,2,1.5,1510,9843,1,0,0,4,7,1510,0,1961,0,98188,47.4419,-122.27,1590,9368,1.333333333,0,3.857210297
5599,3243100080,5/1/2015,270000,3,1,1130,7920,1,0,0,3,7,1130,0,1961,0,98059,47.4852,-122.125,1390,8580,3,0,3.859694737
11701,5379802090,7/14/2014,170000,3,1,1250,7015,1,0,0,3,7,1250,0,1958,0,98188,47.4548,-122.29,1510,11460,3,0,3.859811422
17263,1423910130,2/11/2015,220000,3,1.75,1230,8917,1,0,0,4,7,1230,0,1966,0,98058,47.4528,-122.172,1420,7938,1.714285714,0,3.862285014
16226,7202270440,10/23/2014,650000,4,2.5,2770,5612,2,0,0,3,7,2770,0,2001,0,98053,47.686,-122.036,2770,5177,1.6,0,3.862334917
18380,7202260040,8/1/2014,705000,4,2.75,2780,6207,2,0,0,3,8,2780,0,2001,0,98053,47.6867,-122.038,2660,5592,1.454545455,0,3.862383424
11237,7905400160,2/11/2015,246900,3,1.5,1370,9800,1,0,0,5,7,1370,0,1968,0,98001,47.3068,-122.27,1370,9800,2,0,3.862581357
4430,7202260300,7/9/2014,610000,3,2.5,2630,5827,2,0,0,3,8,2630,0,2001,0,98053,47.688,-122.038,2330,4715,1.2,0,3.865004406
1312,2407900200,4/9/2015,530000,4,2.5,2950,4836,2,0,0,3,7,2950,0,2006,0,98059,47.479,-122.129,2120,4750,1.6,0,3.865577033
10282,1432400570,7/18/2014,254000,3,1,1160,7560,1,0,0,4,6,1160,0,1958,0,98058,47.45,-122.179,1160,7560,3,0,3.869368226
18184,8946400100,8/4/2014,488000,3,2.5,1940,5660,2,0,0,3,8,1940,0,2001,0,98072,47.7511,-122.17,2110,4581,1.2,0,3.870671537
15226,1853500130,2/25/2015,370000,4,2.5,2320,9264,2,0,0,3,8,2320,0,1994,0,98188,47.4449,-122.274,2320,9129,1.6,0,3.872201187
20642,4305500030,5/1/2015,625000,3,2.5,3220,6409,2,0,0,3,9,3220,0,2008,0,98059,47.4815,-122.127,3330,6231,1.2,0,3.8728345
3307,6084200100,8/1/2014,400000,3,2.5,2120,3742,2,0,0,3,7,2120,0,2006,0,98059,47.4787,-122.129,2250,4696,1.2,0,3.875289465
5148,6084200080,5/28/2014,395000,3,2.5,2250,3757,2,0,0,3,7,2250,0,2006,0,98059,47.4787,-122.129,2250,4556,1.2,0,3.875289465
283,7202360350,6/30/2014,780000,4,2.5,3500,7048,2,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,1.6,0,3.882702156
12973,1432701430,9/10/2014,242500,3,1,940,7380,1,0,0,3,6,940,0,1959,0,98058,47.4516,-122.175,1210,8095,3,0,3.88415441
15857,3750604417,5/26/2014,172500,3,1,1140,8800,1,0,0,3,7,1140,0,1972,0,98001,47.2629,-122.275,1270,13560,3,0,3.884925358
12934,7905400040,7/11/2014,206000,3,1.75,1140,9800,1,0,0,4,7,1140,0,1968,0,98001,47.3063,-122.27,1370,9800,1.714285714,0,3.88856743
14976,6806100250,3/5/2015,316500,3,2.5,1770,3873,2,0,0,3,7,1770,0,2005,0,98058,47.4648,-122.144,2280,4330,1.2,0,3.889917445
10869,7202270570,7/14/2014,559950,3,2.5,2120,4310,2,0,0,3,7,2120,0,2001,0,98053,47.687,-122.037,2280,4380,1.2,0,3.901934354
10991,3243200310,5/20/2014,300000,3,1,2120,7735,1,0,0,4,7,1060,1060,1967,0,98059,47.4869,-122.123,1010,8570,3,1,3.907976662
4557,5381000082,1/8/2015,185000,2,1,670,6750,1,0,0,4,5,670,0,1947,0,98188,47.4521,-122.283,1700,11520,2,0,3.908484353
12336,6084200060,3/13/2015,400000,3,2.5,2120,3757,2,0,0,3,7,2120,0,2006,0,98059,47.4787,-122.128,2230,4103,1.2,0,3.916673433
2512,7202270830,6/25/2014,608000,4,2.5,2690,4736,2,0,0,3,7,2690,0,2001,0,98053,47.6869,-122.036,2690,4791,1.6,0,3.917266612
7035,5379805120,4/24/2015,213000,2,1,740,7380,1,0,0,4,6,740,0,1951,0,98188,47.4481,-122.278,1500,10075,2,0,3.917996433
20428,4305600360,2/25/2015,500012,4,2.5,2400,9612,1,0,0,3,8,1230,1170,1962,2009,98059,47.4799,-122.127,2430,5539,1.6,1,3.92066156
17333,7202360170,5/23/2014,788600,4,2.75,3500,7200,2,0,0,3,9,3500,0,2005,0,98053,47.6818,-122.025,3920,7666,1.454545455,0,3.92199259
9965,7202270700,10/3/2014,597400,4,2.5,2420,4500,2,0,0,3,7,2420,0,2001,0,98053,47.6874,-122.037,2280,4500,1.6,0,3.926561939
11639,3395380200,10/17/2014,190000,2,2.5,1370,3438,2,0,0,3,7,1370,0,1987,0,98188,47.4606,-122.283,1370,2308,0.8,0,3.928617503
16130,7202271060,3/10/2015,610000,4,2.5,2980,5896,2,0,0,3,8,2980,0,2001,0,98053,47.6872,-122.036,2900,5712,1.6,0,3.935625095
20544,8691450120,2/27/2015,908990,4,2.75,3530,6844,2,0,0,3,10,3530,0,2014,0,98075,47.5975,-121.985,3530,10038,1.454545455,0,3.939495787
704,41000454,8/15/2014,130000,2,1,880,9000,1,0,0,3,5,880,0,1928,0,98188,47.4672,-122.291,1410,10000,2,0,3.940017434
11297,5379802650,2/25/2015,273000,3,1,1560,7800,1,0,0,3,7,1560,0,1955,0,98188,47.4549,-122.287,1468,9375,3,0,3.941071706
19494,2473400110,8/26/2014,315500,3,1.75,1870,8400,1,0,0,3,7,990,880,1977,0,98058,47.454,-122.164,1750,8400,1.714285714,1,3.941285442
2531,8691330310,5/5/2014,865000,4,3,3690,9892,2,0,0,3,10,3690,0,1998,0,98075,47.5937,-121.982,3430,11294,1.333333333,0,3.943495485
3324,2473250850,7/16/2014,318500,4,2,1780,7350,1,0,0,5,7,900,880,1974,0,98058,47.4562,-122.158,1480,7350,2,1,3.946930672
14191,4305600040,5/5/2014,549000,4,2.5,2910,6338,2,0,0,3,8,2910,0,2008,0,98059,47.4804,-122.126,2500,5877,1.6,0,3.947619829
6656,5379802181,11/19/2014,193000,2,1,680,8640,1,0,0,4,5,680,0,1951,0,98188,47.4559,-122.289,1320,13140,2,0,3.949087969
3550,6385900090,11/3/2014,277500,4,2.25,1660,7184,1,0,0,3,7,1110,550,1963,0,98188,47.4678,-122.294,1640,7200,1.777777778,1,3.951596647
2026,5379804888,4/21/2015,380000,4,1.75,1740,9150,1,0,0,3,7,1740,0,1974,0,98188,47.4498,-122.28,1540,9147,2.285714286,0,3.954248184
13758,5104450720,11/19/2014,325000,4,2.5,2280,9899,2,0,0,3,8,2280,0,1987,0,98058,47.461,-122.148,1970,9451,1.6,0,3.959640721
3951,1457500026,6/16/2014,265000,3,1,1000,9150,1,0,0,3,7,1000,0,1969,0,98059,47.4829,-122.124,1490,10647,3,0,3.962261379
7099,5379800446,2/26/2015,284000,3,2.5,2150,9375,1,0,0,3,8,1550,600,1968,0,98188,47.4578,-122.274,1950,9100,1.2,1,3.964644775
770,5104450990,6/19/2014,429900,4,2.5,2640,8625,2,0,0,3,8,2640,0,1987,0,98058,47.4598,-122.15,2240,8700,1.6,0,3.965524308
6388,8700500020,11/26/2014,324950,3,2.5,1560,9600,1,0,0,3,7,1210,0,1964,0,98188,47.457,-122.27,2070,9600,1.2,0,3.965562954
11286,9518100059,8/22/2014,203700,2,1,770,2500,1,0,0,3,6,770,0,1913,1960,98072,47.7534,-122.172,1500,8286,2,0,3.966142164
14560,1432400120,11/11/2014,165000,3,1,1010,7690,1,0,0,4,6,1010,0,1958,0,98058,47.4501,-122.176,1010,7619,3,0,3.967020427
14561,1432400120,5/8/2015,255000,3,1,1010,7690,1,0,0,4,6,1010,0,1958,0,98058,47.4501,-122.176,1010,7619,3,0,3.967020427
15996,4305600250,10/27/2014,540000,4,2.5,3000,5471,2,0,0,3,8,3000,0,2013,0,98059,47.4797,-122.126,2730,5471,1.6,0,3.968768516
19698,4305600240,11/25/2014,505000,4,2.5,2420,5006,2,0,0,3,8,2420,0,2013,0,98059,47.4795,-122.126,2750,5471,1.6,0,3.974898393
20248,3590000050,9/23/2014,649000,4,2.75,3130,9711,2,0,0,3,9,3130,0,2014,0,98059,47.4823,-122.124,1570,10500,1.454545455,0,3.978495025
13553,8691310040,8/26/2014,806000,4,2.5,3370,9629,2,0,0,3,10,3370,0,1999,0,98075,47.5896,-121.978,3360,10335,1.6,0,3.978807133
4429,5104450690,7/16/2014,320000,4,2.75,2610,9077,1,0,0,4,8,1310,1300,1987,0,98058,47.4612,-122.147,1900,10500,1.454545455,1,3.979195476
6658,3396830020,10/9/2014,424000,3,2.5,1820,7500,2,0,0,3,8,1820,0,1985,0,98052,47.7155,-122.104,2040,8304,1.2,0,3.979398188
2679,1432400060,5/29/2014,230000,2,1,950,7560,1,0,0,3,6,950,0,1958,0,98058,47.4499,-122.176,1160,7560,2,0,3.980138476
8779,8849700040,9/8/2014,270000,3,2.25,1750,8400,1,0,0,3,7,1350,400,1965,0,98188,47.4571,-122.272,2020,9110,1.333333333,1,3.98282815
19939,4305600100,12/22/2014,570000,4,2.75,3250,5600,2,0,0,3,8,3250,0,2011,0,98059,47.4806,-122.125,2730,5667,1.454545455,0,3.984009493
13402,1432701510,10/21/2014,249000,4,2,1280,7560,1,0,0,5,6,1280,0,1959,0,98058,47.45,-122.175,1250,7690,2,0,3.98853998
14693,3396820150,5/6/2014,562000,5,2.25,3040,8111,2,0,0,3,8,3040,0,1984,0,98052,47.7157,-122.103,2020,8304,2.222222222,0,3.98917832
17556,8691300900,8/21/2014,840000,4,2.5,3730,9847,2,0,0,3,10,3730,0,1997,0,98075,47.587,-121.976,3490,10219,1.6,0,3.992695738
